2026-03-08T21:49:27.469+08 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final reqId=
2026-03-08T22:18:12.479+08 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 134 ms. Found 8 JPA repository interfaces. reqId=
2026-03-08T22:18:12.489+08 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode reqId=
2026-03-08T22:18:12.490+08 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode. reqId=
2026-03-08T22:18:12.503+08 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.example.sensorspring.repository.AuditLogRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository reqId=
2026-03-08T22:18:12.504+08 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.example.sensorspring.repository.FileAssetRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository reqId=
2026-03-08T22:18:12.504+08 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.example.sensorspring.repository.FileBlobRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository reqId=
2026-03-08T22:18:12.504+08 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.example.sensorspring.repository.MembershipLevelRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository reqId=
2026-03-08T22:18:12.504+08 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.example.sensorspring.repository.MembershipLogRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository reqId=
2026-03-08T22:18:12.504+08 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.example.sensorspring.repository.UploadSessionRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository reqId=
2026-03-08T22:18:12.505+08 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.example.sensorspring.repository.UserMembershipRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository reqId=
2026-03-08T22:18:12.506+08 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.example.sensorspring.repository.UserRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository reqId=
2026-03-08T22:18:12.507+08 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 9 ms. Found 0 Redis repository interfaces. reqId=
2026-03-08T22:18:13.298+08 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http) reqId=
2026-03-08T22:18:13.310+08 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"] reqId=
2026-03-08T22:18:13.312+08 [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat] reqId=
2026-03-08T22:18:13.312+08 [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.26] reqId=
2026-03-08T22:18:13.409+08 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext reqId=
2026-03-08T22:18:13.410+08 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1954 ms reqId=
2026-03-08T22:18:14.128+08 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default] reqId=
2026-03-08T22:18:14.205+08 [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 6.5.2.Final reqId=
2026-03-08T22:18:14.241+08 [main] INFO  o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled reqId=
2026-03-08T22:18:14.621+08 [main] INFO  o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer reqId=
2026-03-08T22:18:14.653+08 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting... reqId=
2026-03-08T22:18:14.849+08 [main] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@16024b49 reqId=
2026-03-08T22:18:14.850+08 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed. reqId=
2026-03-08T22:18:14.890+08 [main] WARN  org.hibernate.orm.deprecation - HHH90000025: MySQL8Dialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default) reqId=
2026-03-08T22:18:14.892+08 [main] WARN  org.hibernate.orm.deprecation - HHH90000026: MySQL8Dialect has been deprecated; use org.hibernate.dialect.MySQLDialect instead reqId=
2026-03-08T22:18:16.231+08 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration) reqId=
2026-03-08T22:18:16.234+08 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default' reqId=
2026-03-08T22:18:17.222+08 [main] INFO  o.s.s.c.a.a.c.InitializeAuthenticationProviderBeanManagerConfigurer$InitializeAuthenticationProviderManagerConfigurer - Global AuthenticationManager configured with AuthenticationProvider bean with name authenticationProvider reqId=
2026-03-08T22:18:17.223+08 [main] WARN  o.s.s.c.a.a.c.InitializeUserDetailsBeanManagerConfigurer$InitializeUserDetailsManagerConfigurer - Global AuthenticationManager configured with an AuthenticationProvider bean. UserDetailsService beans will not be used for username/password login. Consider removing the AuthenticationProvider bean. Alternatively, consider using the UserDetailsService in a manually instantiated DaoAuthenticationProvider. reqId=
2026-03-08T22:18:17.339+08 [main] INFO  o.s.d.j.r.query.QueryEnhancerFactory - Hibernate is in classpath; If applicable, HQL parser will be used. reqId=
2026-03-08T22:18:19.120+08 [main] INFO  o.s.b.a.e.web.EndpointLinksResolver - Exposing 6 endpoints beneath base path '/actuator' reqId=
2026-03-08T22:18:19.980+08 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"] reqId=
2026-03-08T22:18:19.996+08 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path '/' reqId=
2026-03-08T22:18:20.000+08 [main] INFO  o.s.a.r.c.CachingConnectionFactory - Attempting to connect to: [localhost:5673] reqId=
2026-03-08T22:18:20.038+08 [main] INFO  o.s.a.r.c.CachingConnectionFactory - Created new connection: rabbitConnectionFactory#3d36204f:0/SimpleConnection@2f6acdcc [delegate=amqp://guest@127.0.0.1:5673/, localPort=23529] reqId=
2026-03-08T22:18:20.136+08 [main] INFO  c.example.sensorspring.Application - Started Application in 9.143 seconds (process running for 9.471) reqId=
2026-03-08T22:18:53.494+08 [http-nio-8080-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet' reqId=
2026-03-08T22:18:53.494+08 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet' reqId=
2026-03-08T22:18:53.496+08 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 2 ms reqId=
2026-03-08T22:19:15.160+08 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#1-1] INFO  c.e.s.events.UserEventConsumer - Handled user.registered for testuser reqId=
2026-03-08T22:19:29.028+08 [http-nio-8080-exec-2] WARN  c.e.s.e.GlobalExceptionHandler - 参数验证失败: {usernameOrEmail=不能为空} reqId=423ff0cb-b34e-428f-a7b4-f8d78041e565
2026-03-08T22:22:54.699+08 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final reqId=
2026-03-08T22:22:54.742+08 [main] INFO  c.example.sensorspring.Application - Starting Application using Java 21.0.8 with PID 15580 (D:\Code\Github_Remote\Sensor_Spring\build\classes\java\main started by 19638 in D:\Code\Github_Remote\Sensor_Spring) reqId=
2026-03-08T22:22:54.743+08 [main] INFO  c.example.sensorspring.Application - No active profile set, falling back to 1 default profile: "default" reqId=
2026-03-08T22:22:55.575+08 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode reqId=
2026-03-08T22:22:55.577+08 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode. reqId=
2026-03-08T22:22:55.722+08 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 139 ms. Found 8 JPA repository interfaces. reqId=
2026-03-08T22:22:55.731+08 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode reqId=
2026-03-08T22:22:55.732+08 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode. reqId=
2026-03-08T22:22:55.743+08 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.example.sensorspring.repository.AuditLogRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository reqId=
2026-03-08T22:22:55.744+08 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.example.sensorspring.repository.FileAssetRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository reqId=
2026-03-08T22:22:55.744+08 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.example.sensorspring.repository.FileBlobRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository reqId=
